L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
12224|166|17|2|46|49043.36|0.00|0.03|A|F|1995-03-12|1995-02-15|1995-04-10|COLLECT COD|MAIL|asymptotes. special requests eat
12224|292|25|3|47|56037.63|0.09|0.05|R|F|1995-03-14|1995-02-09|1995-04-11|DELIVER IN PERSON|AIR|the slyly i
12224|343|8|4|42|52220.28|0.04|0.08|A|F|1995-01-03|1995-01-23|1995-01-21|DELIVER IN PERSON|RAIL|otes are above the final
12225|333|28|1|2|2466.66|0.02|0.04|N|O|1997-03-27|1997-03-30|1997-03-31|TAKE BACK RETURN|MAIL|nt requests w
12225|170|3|2|29|31034.93|0.08|0.05|N|O|1997-03-14|1997-03-06|1997-03-19|NONE|TRUCK|cajole fluffily furiously regular a
12225|91|12|3|48|47572.32|0.04|0.04|N|O|1997-04-14|1997-03-11|1997-05-05|DELIVER IN PERSON|MAIL|e, regular excuses boo
12225|538|23|4|13|18700.89|0.05|0.00|N|O|1997-02-14|1997-04-12|1997-03-04|COLLECT COD|FOB|ide of the carefully silent f
12225|87|28|5|36|35534.88|0.10|0.04|N|O|1997-03-06|1997-03-02|1997-03-19|TAKE BACK RETURN|TRUCK|e blithely. 
12225|165|28|6|19|20238.04|0.09|0.05|N|O|1997-05-25|1997-03-21|1997-06-08|COLLECT COD|RAIL|lthily among the quietly ironic asymptotes.
12226|318|10|1|33|40204.23|0.06|0.07|N|O|1998-04-06|1998-05-12|1998-05-02|TAKE BACK RETURN|REG AIR|ans nag. bold, expr
12226|177|22|2|39|42009.63|0.02|0.07|N|O|1998-04-02|1998-06-12|1998-04-05|COLLECT COD|REG AIR|s. fluffily regular ins
12226|245|21|3|16|18323.84|0.04|0.06|N|O|1998-07-11|1998-06-17|1998-07-20|DELIVER IN PERSON|MAIL|s nag along the ca
12227|354|1|1|3|3763.05|0.08|0.03|N|O|1998-08-11|1998-08-13|1998-08-29|DELIVER IN PERSON|RAIL|, ironic tithes. furiously even
12227|455|20|2|44|59639.80|0.00|0.02|N|O|1998-10-09|1998-09-09|1998-11-05|DELIVER IN PERSON|TRUCK|ular accounts. furiously regula
12227|550|26|3|11|15956.05|0.01|0.07|N|O|1998-08-13|1998-07-28|1998-08-29|COLLECT COD|MAIL|odolites haggle. pint
12227|374|23|4|34|43328.58|0.10|0.01|N|O|1998-10-06|1998-08-04|1998-10-27|TAKE BACK RETURN|REG AIR|ronic excuses nag fur
12227|328|3|5|40|49132.80|0.00|0.01|N|O|1998-07-25|1998-07-31|1998-08-22|NONE|TRUCK|as nag around the carefully specia
12227|46|3|6|23|21758.92|0.00|0.03|N|O|1998-09-08|1998-09-12|1998-09-19|COLLECT COD|REG AIR| the furiously pending escapades. 
12227|565|21|7|13|19052.28|0.09|0.08|N|O|1998-08-15|1998-09-22|1998-08-31|DELIVER IN PERSON|AIR| platelets. final, ironic pin
12228|243|19|1|17|19435.08|0.06|0.00|A|F|1994-08-20|1994-08-22|1994-09-18|DELIVER IN PERSON|SHIP|blithely ironic depths
12228|221|12|2|50|56061.00|0.06|0.04|A|F|1994-10-14|1994-08-25|1994-11-01|TAKE BACK RETURN|MAIL| theodolites hagg
12228|431|24|3|18|23965.74|0.08|0.00|A|F|1994-08-21|1994-08-13|1994-08-27|COLLECT COD|FOB|equests. quickly pendi
12228|35|22|4|9|8415.27|0.10|0.01|R|F|1994-08-07|1994-09-09|1994-09-04|COLLECT COD|TRUCK|jole silently. even deposits hagg
12228|542|23|5|30|43276.20|0.01|0.00|A|F|1994-08-10|1994-09-04|1994-08-14|COLLECT COD|MAIL|ites cajole. regu
12228|207|7|6|47|52038.40|0.02|0.05|R|F|1994-08-10|1994-09-02|1994-08-21|NONE|AIR|accounts? slyly unusua
12228|252|13|7|6|6913.50|0.02|0.04|A|F|1994-10-01|1994-08-13|1994-10-19|DELIVER IN PERSON|TRUCK|g to the regular warhorses. slyly blithe co
12229|44|9|1|12|11328.48|0.09|0.06|N|O|1996-08-28|1996-09-09|1996-09-11|TAKE BACK RETURN|AIR|ag across the unusual theodolites. a
12229|211|2|2|21|23335.41|0.06|0.06|N|O|1996-09-27|1996-10-14|1996-10-19|TAKE BACK RETURN|AIR|about the bold deposits
12229|490|20|3|38|52838.62|0.03|0.07|N|O|1996-07-27|1996-08-26|1996-08-03|NONE|SHIP|en deposits: special foxes nag above 
12230|14|22|1|19|17366.19|0.03|0.06|N|O|1998-05-03|1998-05-12|1998-05-05|COLLECT COD|TRUCK|e slyly against the
12230|343|14|2|30|37300.20|0.03|0.03|N|O|1998-06-07|1998-05-10|1998-07-06|TAKE BACK RETURN|TRUCK|ackages. furiously final exc
12230|256|2|3|12|13875.00|0.07|0.00|N|O|1998-06-03|1998-06-20|1998-07-03|COLLECT COD|AIR|le furiousl
12230|352|11|4|25|31308.75|0.07|0.08|N|O|1998-07-09|1998-06-20|1998-08-07|DELIVER IN PERSON|RAIL|es cajole. quickly regu
12230|528|13|5|40|57140.80|0.07|0.06|N|O|1998-07-05|1998-06-10|1998-07-10|TAKE BACK RETURN|MAIL|ct unusual requests? carefully ironic foxe
12231|287|6|1|9|10685.52|0.09|0.06|N|O|1997-10-17|1997-09-10|1997-11-16|COLLECT COD|SHIP|ound the fur
12231|192|26|2|17|18567.23|0.07|0.01|N|O|1997-11-22|1997-10-27|1997-12-22|DELIVER IN PERSON|TRUCK|ts cajole. permanently bold attainments ag
12231|427|29|3|16|21238.72|0.09|0.04|N|O|1997-09-25|1997-09-07|1997-10-02|TAKE BACK RETURN|TRUCK|rts. special pac
12231|328|16|4|35|42991.20|0.05|0.07|N|O|1997-11-16|1997-08-29|1997-12-12|TAKE BACK RETURN|TRUCK| the pending accoun
12231|180|1|5|44|47527.92|0.02|0.08|N|O|1997-11-17|1997-10-04|1997-12-16|DELIVER IN PERSON|SHIP|ourts. silent, bold T
12231|572|3|6|43|63320.51|0.01|0.01|N|O|1997-08-29|1997-09-03|1997-09-04|COLLECT COD|SHIP|, bold deposits are never express platelet
12256|549|25|1|17|24642.18|0.03|0.04|A|F|1993-02-12|1993-03-09|1993-02-24|TAKE BACK RETURN|FOB|ges. unusual multiplier
12256|572|21|2|11|16198.27|0.02|0.04|R|F|1993-03-21|1993-02-11|1993-04-20|COLLECT COD|TRUCK|xpress deposits thrash blithely about the
12256|124|16|3|20|20482.40|0.09|0.04|R|F|1993-04-12|1993-02-15|1993-05-10|NONE|RAIL|r ideas wake 
12256|354|25|4|19|23832.65|0.08|0.06|R|F|1993-01-16|1993-03-09|1993-02-03|NONE|TRUCK|regular deposits. regular, regular pinto
12256|374|23|5|44|56072.28|0.01|0.04|R|F|1992-12-24|1993-02-11|1992-12-28|COLLECT COD|TRUCK|ess packages use fluffily inside the 
12257|328|20|1|21|25794.72|0.04|0.05|N|O|1996-07-28|1996-05-29|1996-08-17|TAKE BACK RETURN|REG AIR|nusual asymptotes. quickly even a
12257|577|30|2|27|39894.39|0.00|0.03|N|O|1996-08-14|1996-07-10|1996-08-20|DELIVER IN PERSON|FOB|gular tithes haggle slyly 
12257|399|20|3|46|59771.94|0.04|0.04|N|O|1996-05-27|1996-05-28|1996-06-07|DELIVER IN PERSON|REG AIR| fluffily final foxes. ca
12258|231|4|1|31|35068.13|0.07|0.03|A|F|1995-02-11|1995-01-22|1995-03-09|TAKE BACK RETURN|FOB|s use. sil
12258|329|17|2|27|33191.64|0.03|0.05|A|F|1994-12-05|1995-02-25|1995-01-01|DELIVER IN PERSON|MAIL|e slyly stealthy packages. slyly busy id
12258|483|27|3|25|34587.00|0.05|0.02|R|F|1995-02-28|1995-01-11|1995-03-02|NONE|AIR|ounts are acros
12258|592|15|4|36|53733.24|0.07|0.05|A|F|1994-12-23|1995-02-07|1995-01-07|TAKE BACK RETURN|TRUCK|iously. care
12258|247|8|5|20|22944.80|0.01|0.00|A|F|1994-12-19|1995-02-06|1994-12-24|DELIVER IN PERSON|REG AIR|elets. bli
12258|247|8|6|39|44742.36|0.07|0.06|R|F|1995-01-20|1995-01-26|1995-02-08|NONE|RAIL|refully. blithely bold deposits ab
12258|349|20|7|20|24986.80|0.05|0.00|R|F|1994-12-15|1995-01-30|1995-01-03|TAKE BACK RETURN|SHIP|s. quickly express excuses eat: never r
12259|247|23|1|1|1147.24|0.02|0.03|R|F|1993-05-15|1993-05-14|1993-05-31|TAKE BACK RETURN|RAIL| fluffily blithe foxes are ca
12259|17|9|2|34|31178.34|0.06|0.02|R|F|1993-05-15|1993-05-11|1993-05-24|COLLECT COD|SHIP|y even dugouts. final instructions along th
12259|62|21|3|13|12506.78|0.09|0.05|R|F|1993-05-17|1993-04-22|1993-06-14|TAKE BACK RETURN|TRUCK|ets boost. quickly unu
12259|444|7|4|32|43022.08|0.08|0.05|R|F|1993-04-18|1993-04-16|1993-04-29|DELIVER IN PERSON|TRUCK| ironic attainments. carefully ironic du
12259|154|17|5|34|35841.10|0.10|0.00|A|F|1993-04-07|1993-03-21|1993-04-14|COLLECT COD|SHIP|t have to are 
12259|42|29|6|16|15072.64|0.01|0.06|R|F|1993-05-17|1993-03-20|1993-05-28|DELIVER IN PERSON|RAIL|gular accounts haggl
12259|281|30|7|14|16537.92|0.07|0.00|R|F|1993-03-11|1993-04-12|1993-03-29|DELIVER IN PERSON|AIR|ecial sheaves. final accounts cajole 
12260|376|6|1|26|33185.62|0.03|0.02|R|F|1993-01-29|1993-02-15|1993-02-21|COLLECT COD|MAIL|quests. regular pinto beans against the
12260|443|27|2|11|14777.84|0.09|0.06|A|F|1993-03-26|1993-01-17|1993-04-17|NONE|REG AIR|y. regular packag
12260|242|3|3|36|41120.64|0.07|0.03|A|F|1993-03-05|1993-02-20|1993-03-16|DELIVER IN PERSON|RAIL|ffily even theo
12260|212|1|4|13|14458.73|0.06|0.00|A|F|1993-03-11|1992-12-31|1993-03-19|DELIVER IN PERSON|FOB|ironic courts. fu
12260|431|12|5|38|50594.34|0.09|0.07|R|F|1993-01-31|1993-01-11|1993-02-24|COLLECT COD|SHIP|sly even theodolites cajole. final requ
12261|92|13|1|28|27778.52|0.09|0.00|A|F|1994-02-13|1994-01-22|1994-03-14|COLLECT COD|SHIP|s cajole carefully. pending Tiresias
12261|226|1|2|30|33786.60|0.08|0.00|R|F|1993-12-30|1993-12-18|1994-01-28|COLLECT COD|AIR|ual, special
12261|278|25|3|41|48309.07|0.05|0.01|R|F|1994-02-03|1993-12-03|1994-02-26|DELIVER IN PERSON|MAIL|o beans sleep across the doggedly reg
12261|523|26|4|37|52670.24|0.10|0.06|R|F|1993-11-24|1993-12-18|1993-12-21|NONE|REG AIR|after the quickly ironic id
12261|181|11|5|39|42166.02|0.05|0.08|A|F|1994-02-03|1993-12-08|1994-02-26|DELIVER IN PERSON|MAIL|ly quietly ir
12261|15|16|6|49|44835.49|0.05|0.06|R|F|1993-10-29|1994-01-07|1993-11-28|TAKE BACK RETURN|TRUCK|ublate slyly beside th
12261|192|13|7|32|34950.08|0.04|0.04|R|F|1994-01-21|1994-01-15|1994-01-26|NONE|MAIL|as nag carefully a
12262|65|6|1|17|16406.02|0.02|0.07|N|O|1996-01-29|1996-01-25|1996-02-11|DELIVER IN PERSON|AIR|onic packages. ex
12262|288|21|2|33|39213.24|0.05|0.04|N|O|1996-01-12|1996-01-21|1996-02-07|DELIVER IN PERSON|MAIL|ven packages sleep slyly 
12262|457|14|3|9|12217.05|0.08|0.08|N|O|1996-03-04|1996-03-09|1996-03-18|COLLECT COD|FOB|ly silent accounts ha
12262|85|26|4|43|42358.44|0.09|0.00|N|O|1995-12-24|1996-02-18|1996-01-02|DELIVER IN PERSON|RAIL|bold deposit
12263|196|17|1|35|38366.65|0.08|0.02|N|O|1995-08-24|1995-08-29|1995-09-11|TAKE BACK RETURN|SHIP|ccounts sleep slyly blithely express de
12263|281|12|2|33|38982.24|0.05|0.00|N|O|1995-09-14|1995-09-02|1995-10-07|TAKE BACK RETURN|REG AIR|ans use blithely
12263|12|20|3|13|11856.13|0.03|0.00|N|O|1995-08-21|1995-09-16|1995-08-23|COLLECT COD|TRUCK|y. special accounts a
12263|164|27|4|29|30860.64|0.08|0.06|N|O|1995-09-19|1995-09-02|1995-10-19|NONE|RAIL|usly. carefully ironic 
12288|226|17|1|21|23650.62|0.05|0.00|N|O|1996-12-29|1996-12-15|1997-01-15|TAKE BACK RETURN|REG AIR|blithely even foxes h
12288|188|5|2|13|14146.34|0.04|0.04|N|O|1996-12-26|1996-12-06|1997-01-09|TAKE BACK RETURN|TRUCK|ackages are blithely.
12288|503|17|3|17|23859.50|0.05|0.03|N|O|1997-01-19|1997-01-13|1997-01-24|NONE|SHIP|uests detect furiously. qu
12288|307|8|4|48|57950.40|0.02|0.07|N|O|1997-02-15|1996-12-13|1997-03-01|DELIVER IN PERSON|MAIL|ies about the carefully ir
12289|557|8|1|39|56844.45|0.02|0.07|N|O|1996-04-16|1996-02-12|1996-05-13|NONE|RAIL|ely. final, even foxes according to
12289|581|8|2|29|42965.82|0.01|0.08|N|O|1996-03-11|1996-03-21|1996-04-06|COLLECT COD|AIR|ess requests eat thinly blithely unus
12290|500|14|1|49|68624.50|0.07|0.04|N|O|1995-09-30|1995-08-11|1995-10-14|TAKE BACK RETURN|MAIL|, pending deposits sleep iron
12290|409|20|2|23|30116.20|0.03|0.02|N|O|1995-10-09|1995-09-01|1995-10-10|NONE|FOB|usual packa
12291|421|5|1|14|18499.88|0.02|0.08|N|O|1998-05-03|1998-06-12|1998-05-17|TAKE BACK RETURN|RAIL|jole quickly final foxes. unusu
12292|246|7|1|45|51580.80|0.07|0.08|A|F|1992-08-07|1992-07-14|1992-08-09|COLLECT COD|REG AIR|tes? carefully bold packages above th
12292|347|24|2|25|31183.50|0.10|0.01|A|F|1992-07-20|1992-07-06|1992-07-24|TAKE BACK RETURN|AIR| bold theodolites 
12292|455|12|3|42|56928.90|0.05|0.00|R|F|1992-06-12|1992-07-05|1992-07-07|DELIVER IN PERSON|SHIP| even deposits. qu
12292|88|26|4|15|14821.20|0.02|0.03|R|F|1992-08-26|1992-07-20|1992-09-11|COLLECT COD|RAIL|ely ironic asymptotes. final, 
12293|506|27|1|28|39382.00|0.04|0.07|N|O|1995-10-02|1995-08-26|1995-10-14|COLLECT COD|AIR| slyly slyly
12293|600|19|2|37|55522.20|0.10|0.02|N|O|1995-09-11|1995-09-07|1995-09-25|DELIVER IN PERSON|REG AIR|lites. carefully final 
12293|433|14|3|20|26668.60|0.03|0.00|N|O|1995-10-16|1995-07-26|1995-10-31|DELIVER IN PERSON|SHIP|warthogs. carefully quiet acc
12294|397|8|1|15|19460.85|0.06|0.04|N|O|1995-08-31|1995-08-25|1995-09-20|COLLECT COD|AIR|thely special accounts wake slyly
12294|315|16|2|39|47397.09|0.10|0.00|N|O|1995-11-02|1995-10-03|1995-11-26|DELIVER IN PERSON|AIR|t the slyly bold theodoli
12294|411|22|3|16|20982.56|0.00|0.08|N|O|1995-07-25|1995-09-13|1995-08-01|COLLECT COD|RAIL|ructions. packages across the ironi
12294|2|24|4|39|35178.00|0.06|0.01|N|O|1995-09-09|1995-08-07|1995-09-22|COLLECT COD|TRUCK|special, regular deposi
12294|228|1|5|48|54154.56|0.05|0.00|N|O|1995-08-02|1995-09-11|1995-08-31|TAKE BACK RETURN|AIR|e of the blithely bold asympto
12295|247|23|1|45|51625.80|0.06|0.00|A|F|1993-12-02|1994-01-17|1993-12-13|COLLECT COD|FOB|ccounts affix f
12295|447|19|2|8|10779.52|0.06|0.08|A|F|1994-03-01|1994-01-01|1994-03-12|NONE|TRUCK|iously pending ide
12320|411|22|1|43|56390.63|0.02|0.07|N|O|1996-02-29|1996-02-29|1996-03-28|NONE|REG AIR|ts. special packages above the packages caj
12320|582|13|2|33|48925.14|0.05|0.06|N|O|1996-02-18|1996-03-09|1996-02-29|COLLECT COD|TRUCK| excuses are carefully abov
12321|316|8|1|13|15812.03|0.01|0.02|A|F|1994-05-16|1994-05-14|1994-05-31|NONE|AIR|nag. express deposits are blithely fu
12322|166|29|1|11|11727.76|0.00|0.06|N|F|1995-06-10|1995-06-12|1995-06-21|COLLECT COD|MAIL|ily furiou
12322|356|15|2|20|25127.00|0.00|0.04|N|O|1995-07-20|1995-06-24|1995-08-04|TAKE BACK RETURN|REG AIR| carefully iron
12322|327|15|3|3|3681.96|0.07|0.06|R|F|1995-05-24|1995-08-05|1995-06-16|NONE|AIR|o the fluffily ironic deposits
12323|356|15|1|1|1256.35|0.04|0.00|N|O|1995-06-26|1995-06-13|1995-07-13|NONE|MAIL|es sleep slyly. fu
12323|165|16|2|4|4260.64|0.02|0.05|N|O|1995-06-20|1995-06-04|1995-07-06|TAKE BACK RETURN|MAIL|c packages
12323|58|15|3|34|32573.70|0.00|0.08|N|O|1995-07-28|1995-05-26|1995-08-05|COLLECT COD|RAIL|ctions. carefully regular req
12323|294|13|4|35|41800.15|0.09|0.08|N|O|1995-06-28|1995-06-19|1995-07-05|COLLECT COD|TRUCK|efully after the 
12323|112|3|5|6|6072.66|0.03|0.05|R|F|1995-04-19|1995-06-16|1995-05-02|NONE|AIR| ideas. fluffily bold dep
12323|227|18|6|12|13526.64|0.00|0.02|N|O|1995-07-20|1995-06-01|1995-08-19|TAKE BACK RETURN|FOB|nts. blithely final platelets are c
12324|82|11|1|11|10802.88|0.07|0.06|N|O|1998-10-08|1998-10-01|1998-11-04|DELIVER IN PERSON|REG AIR| final foxes. slyly sp
12324|460|25|2|42|57139.32|0.00|0.03|N|O|1998-11-09|1998-09-27|1998-12-08|DELIVER IN PERSON|TRUCK| the furiously pending deposits. i
12324|34|13|3|35|32691.05|0.02|0.08|N|O|1998-09-25|1998-10-22|1998-09-27|DELIVER IN PERSON|MAIL|r, ironic deposits sleep. unus
12324|147|9|4|13|13612.82|0.04|0.03|N|O|1998-11-07|1998-10-14|1998-11-10|NONE|AIR|g to the fluffily even packages cajole 
12324|78|28|5|16|15649.12|0.07|0.00|N|O|1998-09-21|1998-10-21|1998-10-02|COLLECT COD|REG AIR|old accounts cajole carefully requests
12324|497|27|6|34|47514.66|0.03|0.07|N|O|1998-09-12|1998-10-16|1998-09-20|NONE|TRUCK|eans. requests are furiou
12325|188|22|1|49|53320.82|0.08|0.02|R|F|1995-03-07|1995-04-04|1995-03-17|DELIVER IN PERSON|RAIL| furiously final deposits. orbits are qui
12326|129|2|1|12|12349.44|0.06|0.03|R|F|1995-04-17|1995-04-12|1995-05-02|TAKE BACK RETURN|MAIL|ironic, final accounts above the furious
12326|475|10|2|29|39888.63|0.05|0.03|R|F|1995-03-11|1995-05-04|1995-04-06|NONE|REG AIR|pecial instructions. carefully fin
12326|233|22|3|43|48728.89|0.02|0.00|A|F|1995-05-07|1995-04-09|1995-05-10|DELIVER IN PERSON|TRUCK|eep slyly pending req
12326|594|25|4|30|44837.70|0.09|0.04|R|F|1995-05-02|1995-03-19|1995-05-08|COLLECT COD|SHIP| bold asymptotes detect regular
12327|488|18|1|9|12496.32|0.07|0.04|N|O|1998-05-31|1998-05-30|1998-06-11|NONE|SHIP| foxes. express frets at the regular 
12327|506|27|2|10|14065.00|0.05|0.02|N|O|1998-06-27|1998-06-24|1998-07-04|TAKE BACK RETURN|FOB|foxes are regular acco
12327|83|3|3|9|8847.72|0.04|0.03|N|O|1998-07-12|1998-06-19|1998-08-02|COLLECT COD|SHIP|ithely spe
12352|103|24|1|31|31096.10|0.08|0.03|R|F|1992-06-15|1992-05-26|1992-07-15|NONE|FOB|ring, silent d
12352|587|14|2|44|65453.52|0.09|0.01|A|F|1992-07-23|1992-05-04|1992-08-19|NONE|TRUCK|riously blithely reg
12352|390|28|3|39|50325.21|0.05|0.08|A|F|1992-04-01|1992-05-27|1992-04-19|TAKE BACK RETURN|AIR|he furiously ironic requests. slyly re
12352|157|14|4|30|31714.50|0.10|0.07|A|F|1992-05-15|1992-05-15|1992-05-23|COLLECT COD|TRUCK|ts wake quietly alon
12352|114|25|5|20|20282.20|0.03|0.03|R|F|1992-06-13|1992-05-04|1992-06-30|COLLECT COD|FOB|t blithely. regular requests 
12352|557|8|6|18|26235.90|0.04|0.00|R|F|1992-04-12|1992-05-27|1992-04-30|DELIVER IN PERSON|SHIP|p ruthlessly despite the slyl
12352|226|1|7|48|54058.56|0.09|0.04|A|F|1992-06-12|1992-05-22|1992-06-29|DELIVER IN PERSON|REG AIR|ularly above the ironic requests. 
12353|186|16|1|28|30413.04|0.02|0.04|N|O|1996-05-24|1996-06-10|1996-06-22|TAKE BACK RETURN|MAIL|uests use. fluffily regular foxes
12353|301|19|2|43|51655.90|0.04|0.03|N|O|1996-08-05|1996-06-20|1996-08-28|NONE|TRUCK|y special accounts are: expres
12353|160|11|3|33|34985.28|0.10|0.01|N|O|1996-06-27|1996-05-25|1996-07-02|TAKE BACK RETURN|SHIP|slyly ironic epitaphs.
12353|594|13|4|26|38859.34|0.00|0.06|N|O|1996-07-25|1996-06-06|1996-08-02|TAKE BACK RETURN|REG AIR| of the unusual, special packages. eve
12353|41|20|5|43|40464.72|0.05|0.02|N|O|1996-05-07|1996-06-11|1996-05-25|DELIVER IN PERSON|REG AIR|al ideas sleep. 
12354|518|3|1|18|25533.18|0.04|0.07|N|O|1997-02-07|1997-03-16|1997-03-05|TAKE BACK RETURN|TRUCK|ual foxes detect f
12354|66|25|2|15|14490.90|0.09|0.08|N|O|1997-04-27|1997-03-19|1997-05-14|TAKE BACK RETURN|SHIP|d about the regular, 
12354|45|24|3|8|7560.32|0.05|0.05|N|O|1997-05-02|1997-03-10|1997-05-08|DELIVER IN PERSON|REG AIR| accounts wake acro
12355|378|19|1|31|39629.47|0.01|0.02|N|O|1995-09-08|1995-08-19|1995-09-19|NONE|SHIP|ns. blithely reg
12355|166|29|2|36|38381.76|0.09|0.06|N|O|1995-08-11|1995-07-14|1995-08-17|COLLECT COD|TRUCK|egular accounts. fluff
12355|305|6|3|14|16874.20|0.08|0.02|N|F|1995-06-13|1995-06-28|1995-07-11|NONE|MAIL| express de
12355|506|27|4|47|66105.50|0.10|0.08|N|O|1995-06-30|1995-08-25|1995-07-03|NONE|TRUCK|thely even deposits haggle fluffily regu
12355|238|13|5|18|20488.14|0.09|0.04|N|F|1995-06-17|1995-08-20|1995-07-13|DELIVER IN PERSON|MAIL|slyly above the ac
12355|284|17|6|35|41449.80|0.05|0.06|N|O|1995-09-21|1995-07-25|1995-10-20|DELIVER IN PERSON|FOB|ackages use by the fur
12355|339|10|7|20|24786.60|0.01|0.02|N|O|1995-09-08|1995-07-10|1995-10-01|TAKE BACK RETURN|MAIL|ven excuses u
12356|18|26|1|50|45900.50|0.05|0.03|A|F|1993-02-13|1992-12-03|1993-02-17|TAKE BACK RETURN|MAIL|t the blithely slow packages. care
12356|164|15|2|26|27668.16|0.06|0.05|R|F|1992-11-25|1992-12-06|1992-12-24|DELIVER IN PERSON|TRUCK|ep quickly. slyly bo
12356|338|9|3|38|47056.54|0.07|0.04|A|F|1992-11-19|1992-12-26|1992-12-09|TAKE BACK RETURN|TRUCK|l, pending dependencies. blithely iron
12357|108|29|1|4|4032.40|0.09|0.04|N|O|1995-11-07|1995-11-16|1995-11-25|NONE|REG AIR| pinto beans. carefull
12357|345|10|2|18|22416.12|0.06|0.04|N|O|1995-09-16|1995-10-06|1995-09-18|TAKE BACK RETURN|TRUCK|detect furiously 
12357|341|12|3|42|52136.28|0.03|0.08|N|O|1995-11-27|1995-10-06|1995-12-10|NONE|REG AIR|final reques
12357|283|16|4|12|14199.36|0.03|0.03|N|O|1995-11-29|1995-11-20|1995-11-30|TAKE BACK RETURN|TRUCK|ages against the unusual d
12358|570|1|1|19|27940.83|0.04|0.00|N|O|1997-01-15|1996-12-03|1997-02-10|DELIVER IN PERSON|AIR|. carefully even deposi
12358|462|13|2|27|36786.42|0.02|0.02|N|O|1996-11-17|1996-11-29|1996-12-14|TAKE BACK RETURN|RAIL|yly regular packages about the ir
12358|401|12|3|3|3904.20|0.04|0.00|N|O|1996-12-26|1996-12-09|1997-01-02|TAKE BACK RETURN|SHIP| regular requests above the de
12358|154|29|4|31|32678.65|0.05|0.05|N|O|1997-01-29|1996-11-28|1997-02-27|TAKE BACK RETURN|REG AIR|nts. fluffily permanent ins
12358|574|23|5|32|47186.24|0.08|0.01|N|O|1997-01-30|1996-11-10|1997-02-03|NONE|RAIL|ests sleep furiously ironic pa
12358|422|6|6|1|1322.42|0.06|0.04|N|O|1996-10-16|1996-11-19|1996-11-13|COLLECT COD|RAIL|r the carefully express theodolites. stealt
12358|293|12|7|30|35798.70|0.01|0.02|N|O|1997-01-24|1997-01-06|1997-01-28|COLLECT COD|FOB|the final, final deposits sleep exp
12359|175|2|1|33|35480.61|0.00|0.08|N|O|1997-07-23|1997-07-21|1997-08-08|DELIVER IN PERSON|FOB|nts haggle quickly aft
12359|327|28|2|42|51547.44|0.03|0.08|N|O|1997-06-16|1997-07-18|1997-06-17|TAKE BACK RETURN|RAIL|ely final theodolit
12359|274|23|3|27|31705.29|0.10|0.02|N|O|1997-08-05|1997-08-19|1997-08-25|NONE|REG AIR|final pinto beans are fluffily amo
12359|509|30|4|48|67656.00|0.03|0.00|N|O|1997-08-18|1997-08-17|1997-09-12|COLLECT COD|REG AIR|n dependencies above t
12384|563|19|1|17|24880.52|0.03|0.00|N|O|1998-11-14|1998-09-05|1998-12-01|COLLECT COD|AIR|ove the fluffily regular asympt
12384|451|2|2|47|63518.15|0.05|0.07|N|O|1998-09-01|1998-09-28|1998-10-01|NONE|MAIL|kly pending foxes cajole regular
12384|136|20|3|20|20722.60|0.09|0.06|N|O|1998-08-11|1998-10-23|1998-09-05|DELIVER IN PERSON|MAIL|arefully among th
12384|408|19|4|8|10467.20|0.09|0.01|N|O|1998-10-15|1998-10-09|1998-11-05|COLLECT COD|MAIL|eodolites-- always ev
12384|253|29|5|6|6919.50|0.04|0.00|N|O|1998-11-26|1998-10-04|1998-12-08|COLLECT COD|RAIL|ep blithely. blithely ironic r
12384|238|27|6|39|44390.97|0.04|0.01|N|O|1998-08-06|1998-10-11|1998-09-01|NONE|REG AIR|nstructions affix blithely according to 
12384|322|14|7|8|9778.56|0.01|0.01|N|O|1998-09-22|1998-09-22|1998-10-18|TAKE BACK RETURN|RAIL|al requests sleep carefully
12385|397|18|1|6|7784.34|0.01|0.03|R|F|1993-03-20|1993-02-10|1993-03-26|COLLECT COD|RAIL|quickly unusual
12385|477|4|2|22|30304.34|0.01|0.04|R|F|1993-01-01|1993-02-12|1993-01-19|DELIVER IN PERSON|TRUCK|fily. ironic, ironic
12385|576|7|3|1|1476.57|0.00|0.08|R|F|1993-01-28|1993-01-05|1993-02-22|NONE|FOB|ns-- furiously unusual requests snooze a
12385|112|3|4|32|32387.52|0.01|0.02|A|F|1993-01-10|1993-01-01|1993-01-22|NONE|RAIL|quests wake blithely. regular
12385|436|20|5|6|8018.58|0.02|0.08|A|F|1993-02-19|1993-01-29|1993-03-09|NONE|RAIL|l accounts thrash
12386|290|7|1|49|58324.21|0.10|0.06|R|F|1992-06-29|1992-06-01|1992-07-24|COLLECT COD|REG AIR| the blithely
12386|526|5|2|34|48501.68|0.07|0.02|R|F|1992-05-26|1992-05-18|1992-06-15|TAKE BACK RETURN|MAIL|ronic theodolites. regular, 
12386|317|22|3|32|38953.92|0.08|0.06|A|F|1992-05-29|1992-05-08|1992-06-08|TAKE BACK RETURN|TRUCK|ecial deposits. furiously steal
