L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
6148|207|28|1|24|26572.80|0.10|0.04|N|O|1996-02-05|1996-03-19|1996-02-12|NONE|SHIP|ymptotes wake slyly. quickly
6148|413|24|2|49|64357.09|0.10|0.00|N|O|1996-01-13|1996-03-17|1996-01-29|DELIVER IN PERSON|TRUCK| furiously. th
6149|563|9|1|1|1463.56|0.01|0.06|N|O|1997-02-22|1997-02-13|1997-03-10|NONE|SHIP|ual ideas. deposits wake regular, even
6150|83|21|1|14|13763.12|0.03|0.08|R|F|1993-01-01|1992-11-27|1993-01-15|TAKE BACK RETURN|MAIL|ve request
6150|498|28|2|44|61533.56|0.03|0.05|A|F|1993-01-23|1992-12-12|1993-02-10|COLLECT COD|REG AIR| of the slyly final accounts
6150|390|20|3|18|23227.02|0.01|0.05|A|F|1992-10-04|1992-12-06|1992-10-27|DELIVER IN PERSON|RAIL|requests cajole slyly after the ironic in
6150|15|23|4|50|45750.50|0.09|0.02|R|F|1992-10-19|1992-11-08|1992-10-31|NONE|MAIL|unts. silent, ev
6150|41|20|5|7|6587.28|0.09|0.02|R|F|1992-11-09|1992-12-31|1992-11-27|TAKE BACK RETURN|AIR|ve the quickly
6150|251|27|6|14|16117.50|0.02|0.04|A|F|1992-11-26|1992-12-12|1992-11-29|COLLECT COD|RAIL|ironic instructions are b
6150|151|14|7|46|48352.90|0.01|0.03|A|F|1992-10-07|1992-11-24|1992-11-04|DELIVER IN PERSON|FOB| notornis haggle bold pac
6151|83|24|1|50|49154.00|0.09|0.03|A|F|1993-07-22|1993-09-27|1993-07-23|DELIVER IN PERSON|FOB|regular excuses alon
6151|344|15|2|6|7466.04|0.10|0.00|A|F|1993-10-22|1993-08-30|1993-11-11|DELIVER IN PERSON|AIR|ptotes cajole foxes; furiously un
6176|300|3|1|40|48012.00|0.01|0.04|N|O|1996-12-06|1997-01-13|1996-12-12|COLLECT COD|REG AIR|hely. quickly regular
6176|281|14|2|9|10631.52|0.07|0.07|N|O|1996-12-02|1996-12-12|1996-12-09|COLLECT COD|RAIL| even requests. pending e
6176|142|26|3|19|19800.66|0.03|0.01|N|O|1997-03-09|1996-12-13|1997-03-13|NONE|AIR|onic dependencies nag again
6177|222|11|1|49|54988.78|0.07|0.03|N|O|1997-09-28|1997-08-01|1997-10-06|COLLECT COD|RAIL|press deposits. blithely
6177|355|2|2|8|10042.80|0.08|0.07|N|O|1997-07-10|1997-09-07|1997-07-26|DELIVER IN PERSON|AIR| slyly unusua
6177|67|26|3|49|47385.94|0.06|0.01|N|O|1997-08-22|1997-09-15|1997-09-10|DELIVER IN PERSON|AIR| carefully final reques
6178|403|14|1|47|61259.80|0.00|0.00|N|O|1995-09-25|1995-09-29|1995-10-24|NONE|TRUCK|ly regular accounts wake blithely qu
6179|389|8|1|49|63179.62|0.10|0.07|A|F|1994-08-13|1994-08-05|1994-08-28|DELIVER IN PERSON|RAIL| pinto beans. frays among the requests a
6179|168|13|2|42|44862.72|0.04|0.07|R|F|1994-07-02|1994-07-27|1994-07-27|DELIVER IN PERSON|REG AIR|hely ironic accounts are furiously regul
6179|494|8|3|31|43229.19|0.08|0.05|R|F|1994-08-21|1994-08-09|1994-09-04|TAKE BACK RETURN|FOB|es are slyly ironic package
6179|1|2|4|5|4505.00|0.05|0.00|A|F|1994-06-05|1994-07-27|1994-06-26|COLLECT COD|MAIL|silent deposits. furiously
6179|375|24|5|16|20405.92|0.04|0.06|A|F|1994-06-12|1994-08-21|1994-06-28|COLLECT COD|FOB|ep. furiously regular accoun
6179|480|23|6|28|38653.44|0.04|0.01|A|F|1994-07-23|1994-08-09|1994-08-09|COLLECT COD|MAIL|efully. ideas was. quickl
6180|177|22|1|39|42009.63|0.08|0.07|A|F|1995-05-16|1995-07-01|1995-05-28|DELIVER IN PERSON|RAIL|pending deposits wake 
6180|224|29|2|39|43844.58|0.03|0.03|R|F|1995-05-18|1995-05-26|1995-06-11|NONE|TRUCK|lyly about the quickly regular accounts
6181|144|25|1|30|31324.20|0.00|0.07|N|O|1996-06-06|1996-08-05|1996-06-09|TAKE BACK RETURN|FOB|theodolites across the pending i
6182|460|25|1|10|13604.60|0.07|0.02|R|F|1992-10-08|1992-10-07|1992-10-09|COLLECT COD|AIR|usual foxes could haggl
6182|182|3|2|22|23807.96|0.03|0.01|R|F|1992-11-08|1992-10-09|1992-11-21|DELIVER IN PERSON|FOB|escapades. carefully b
6182|104|15|3|35|35143.50|0.08|0.02|A|F|1992-10-26|1992-09-28|1992-11-13|TAKE BACK RETURN|MAIL|nal accounts. pending, enti
6182|379|17|4|36|46057.32|0.04|0.02|R|F|1992-10-27|1992-10-19|1992-11-23|COLLECT COD|TRUCK|cajole according to the furiously fi
6182|218|7|5|47|52555.87|0.01|0.02|R|F|1992-09-17|1992-08-23|1992-10-08|COLLECT COD|RAIL| beans sleep along the ironic, 
6182|415|26|6|47|61824.27|0.00|0.07|A|F|1992-11-08|1992-10-06|1992-11-11|COLLECT COD|AIR|n pinto be
6182|15|16|7|3|2745.03|0.07|0.04|A|F|1992-11-11|1992-10-14|1992-12-07|NONE|REG AIR| requests. fina
6183|471|14|1|26|35658.22|0.10|0.01|A|F|1992-08-30|1992-07-24|1992-09-03|DELIVER IN PERSON|TRUCK|ngly regular packages boost deposits. pac
6183|357|4|2|13|16345.55|0.09|0.08|A|F|1992-06-28|1992-07-17|1992-07-01|TAKE BACK RETURN|MAIL|eposits haggle quickly. fluffily thin 
6183|244|20|3|50|57212.00|0.04|0.01|R|F|1992-06-21|1992-09-07|1992-07-03|COLLECT COD|FOB|furiously along the stealthily
6183|321|22|4|14|17098.48|0.06|0.06|A|F|1992-10-10|1992-09-14|1992-10-30|COLLECT COD|REG AIR|r. pinto beans haggle carefully express pl
6183|50|21|5|46|43702.30|0.07|0.01|A|F|1992-08-17|1992-07-21|1992-08-31|TAKE BACK RETURN|TRUCK|its doubt quickly. blit
6183|486|16|6|19|26343.12|0.02|0.00|A|F|1992-08-12|1992-08-01|1992-08-31|COLLECT COD|SHIP|ites. attainments nag. instructions accord
6208|580|11|1|29|42936.82|0.09|0.03|N|O|1996-12-25|1996-11-13|1997-01-01|NONE|RAIL|kly ironic 
6208|229|18|2|28|31618.16|0.02|0.05|N|O|1997-01-12|1996-12-14|1997-02-04|TAKE BACK RETURN|REG AIR|y regular theodolites haggle slyly acco
6209|481|11|1|13|17959.24|0.00|0.06|N|O|1996-08-30|1996-10-22|1996-09-08|TAKE BACK RETURN|TRUCK|s boost carefully above the slyly express
6209|244|20|2|32|36615.68|0.06|0.04|N|O|1996-11-13|1996-09-07|1996-11-19|TAKE BACK RETURN|AIR|usual ideas sleep slyly blithely final
6209|101|22|3|41|41045.10|0.00|0.04|N|O|1996-10-08|1996-09-20|1996-10-14|DELIVER IN PERSON|REG AIR|carefully about the regular p
6209|177|4|4|8|8617.36|0.04|0.08|N|O|1996-09-03|1996-10-17|1996-10-03|TAKE BACK RETURN|MAIL|nts. furiously regu
6210|17|2|1|37|33929.37|0.03|0.08|N|O|1997-01-02|1997-01-23|1997-01-28|DELIVER IN PERSON|SHIP|lly alongside of the slyly final req
6210|251|12|2|35|40293.75|0.09|0.03|N|O|1997-02-20|1997-01-12|1997-03-04|NONE|REG AIR|rouches. ironic, regular a
6210|510|1|3|12|16926.12|0.05|0.07|N|O|1997-01-17|1997-01-23|1997-01-30|COLLECT COD|RAIL|refully along the ironic, final warhorse
6210|136|28|4|1|1036.13|0.07|0.03|N|O|1996-11-26|1997-01-28|1996-12-04|DELIVER IN PERSON|AIR|quests slee
6210|375|13|5|19|24232.03|0.00|0.08|N|O|1997-02-27|1996-12-15|1997-03-27|NONE|AIR|tes use blithel
6210|455|6|6|23|31175.35|0.06|0.05|N|O|1996-11-12|1996-12-27|1996-11-13|TAKE BACK RETURN|AIR|kly ironic deposits use care
6210|424|5|7|41|54301.22|0.09|0.03|N|O|1997-01-21|1997-01-18|1997-02-14|DELIVER IN PERSON|MAIL|telets cajole quickly! bravely ironic ins
6211|193|10|1|1|1093.19|0.05|0.02|A|F|1995-03-02|1995-02-20|1995-03-07|COLLECT COD|REG AIR|ly regular deposits wake 
6211|114|5|2|39|39550.29|0.05|0.07|A|F|1995-03-20|1995-01-17|1995-04-12|NONE|TRUCK|ly above the slyly slow pa
6211|484|5|3|34|47072.32|0.00|0.05|A|F|1994-12-05|1995-02-11|1994-12-18|NONE|REG AIR|according to the unusual, even accounts. un
6211|442|23|4|33|44300.52|0.09|0.01|R|F|1995-02-23|1995-01-22|1995-03-13|DELIVER IN PERSON|TRUCK|olites sleep quickly. requests acc
6212|113|4|1|31|31406.41|0.07|0.03|N|O|1996-07-02|1996-06-11|1996-07-12|DELIVER IN PERSON|TRUCK|ole blithely
6213|336|7|1|11|13599.63|0.04|0.06|N|O|1995-09-24|1995-08-26|1995-10-16|COLLECT COD|REG AIR| to the furiously fi
6213|422|3|2|36|47607.12|0.04|0.06|N|O|1995-07-27|1995-10-04|1995-08-23|TAKE BACK RETURN|FOB|ly express ideas i
6214|435|7|1|3|4006.29|0.09|0.07|N|O|1996-10-02|1996-09-22|1996-10-17|COLLECT COD|MAIL| among the blithely regu
6215|186|16|1|49|53222.82|0.10|0.01|N|O|1996-12-16|1997-01-12|1997-01-12|NONE|MAIL|usly ironic foxes wak
6215|426|10|2|50|66321.00|0.08|0.04|N|O|1996-12-06|1997-01-20|1997-01-02|TAKE BACK RETURN|MAIL|fully even theo
6215|215|6|3|46|51299.66|0.02|0.06|N|O|1997-03-07|1997-02-13|1997-03-23|COLLECT COD|RAIL|ideas about the depos
6215|352|29|4|41|51346.35|0.00|0.02|N|O|1997-01-03|1997-01-12|1997-01-27|NONE|AIR| ironic deposits among the carefully expre
6215|337|26|5|13|16085.29|0.08|0.07|N|O|1996-12-25|1997-01-04|1996-12-27|DELIVER IN PERSON|TRUCK|thely stealthy inst
6215|220|9|6|46|51530.12|0.10|0.02|N|O|1996-12-18|1996-12-30|1996-12-30|TAKE BACK RETURN|REG AIR|riously ironic pinto beans impress ca
6240|592|15|1|15|22388.85|0.01|0.04|N|O|1998-07-03|1998-07-24|1998-07-25|DELIVER IN PERSON|FOB|gle around the dogged excuses
6240|290|7|2|36|42850.44|0.01|0.08|N|O|1998-09-06|1998-08-20|1998-09-17|NONE|AIR|nal ideas: ideas cajole. excuses along 
6240|31|26|3|34|31655.02|0.08|0.00|N|O|1998-06-20|1998-08-08|1998-06-29|DELIVER IN PERSON|MAIL|nding deposits boost furiousl
6240|499|29|4|26|36386.74|0.08|0.03|N|O|1998-08-29|1998-08-28|1998-09-11|COLLECT COD|RAIL| haggle quickly quickly silent fre
6240|242|18|5|15|17133.60|0.07|0.02|N|O|1998-06-06|1998-09-01|1998-06-09|NONE|FOB| packages among the slyly bold accounts u
6241|130|3|1|23|23692.99|0.10|0.00|R|F|1995-03-31|1995-03-07|1995-04-16|COLLECT COD|AIR|ly above the deposits. packages against
6241|192|26|2|18|19659.42|0.04|0.00|A|F|1995-03-15|1995-03-03|1995-04-07|NONE|MAIL|packages detect carefu
6241|466|17|3|8|10931.68|0.07|0.08|R|F|1995-03-27|1995-03-28|1995-04-23|DELIVER IN PERSON|REG AIR|en frays detect furi
6241|225|14|4|13|14627.86|0.05|0.04|A|F|1995-01-13|1995-03-27|1995-01-15|TAKE BACK RETURN|RAIL|ms use fluffi
6242|431|3|1|46|61245.78|0.09|0.06|N|O|1998-02-22|1998-02-15|1998-03-14|TAKE BACK RETURN|SHIP|slyly regular packages cajole slyly alon
6242|129|2|2|29|29844.48|0.04|0.06|N|O|1998-02-20|1998-01-30|1998-03-14|TAKE BACK RETURN|RAIL|y silent deposits poach thinly according t
6242|56|27|3|9|8604.45|0.08|0.03|N|O|1998-03-26|1998-02-19|1998-03-28|COLLECT COD|FOB|uriously express requests. stea
6242|441|25|4|33|44267.52|0.07|0.07|N|O|1998-03-03|1998-03-01|1998-03-19|TAKE BACK RETURN|RAIL|affix above the furious
6242|317|22|5|9|10955.79|0.06|0.04|N|O|1998-01-21|1998-02-11|1998-02-20|TAKE BACK RETURN|SHIP|usly quiet pinto beans are silent, sp
6242|67|17|6|33|31912.98|0.01|0.04|N|O|1998-03-15|1998-01-03|1998-04-05|NONE|SHIP|asymptotes nod furiously abo
6243|360|1|1|15|18905.40|0.00|0.04|A|F|1994-12-08|1994-11-10|1994-12-29|TAKE BACK RETURN|AIR|egular accounts. blithely stealthy re
6243|29|14|2|47|43663.94|0.09|0.07|R|F|1994-12-13|1994-12-16|1995-01-07|DELIVER IN PERSON|FOB|final, ironic packag
6243|49|28|3|15|14235.60|0.08|0.05|A|F|1994-11-07|1994-12-20|1994-11-21|COLLECT COD|RAIL|c asymptotes cajole furio
6243|533|18|4|2|2867.06|0.08|0.05|R|F|1995-01-26|1994-11-30|1995-02-03|COLLECT COD|MAIL|out the final, expres
6244|99|10|1|29|28973.61|0.04|0.06|R|F|1993-12-12|1993-10-14|1994-01-07|DELIVER IN PERSON|RAIL|en theodolites wake carefully. slyl
6244|546|22|2|14|20251.56|0.08|0.08|A|F|1993-12-14|1993-10-30|1994-01-06|COLLECT COD|AIR| furiously regula
6245|343|14|1|47|58436.98|0.09|0.01|N|O|1997-12-20|1998-01-25|1998-01-09|NONE|SHIP|deposits unwind slyly. ironic instructi
6245|589|16|2|29|43197.82|0.00|0.00|N|O|1998-02-04|1998-01-10|1998-02-16|TAKE BACK RETURN|AIR|e bold requests sleep
6246|390|20|1|18|23227.02|0.00|0.06|R|F|1994-10-29|1995-01-02|1994-11-15|DELIVER IN PERSON|RAIL|ourts are. pending accounts cajole furio
6246|480|1|2|29|40033.92|0.02|0.00|R|F|1994-11-23|1994-12-09|1994-12-12|DELIVER IN PERSON|TRUCK|lar deposits haggle about the slyly pendi
6246|260|21|3|49|56852.74|0.00|0.05|A|F|1995-02-18|1994-12-20|1995-03-05|TAKE BACK RETURN|AIR|egular inst
6246|116|27|4|39|39628.29|0.02|0.04|R|F|1994-12-14|1994-12-24|1994-12-24|COLLECT COD|REG AIR| theodolites affix furiously according to t
6246|53|10|5|12|11436.60|0.02|0.04|A|F|1995-02-06|1994-12-09|1995-02-08|TAKE BACK RETURN|TRUCK|rding to the slyly ir
6246|137|29|6|17|17631.21|0.01|0.08|A|F|1995-01-06|1994-12-31|1995-02-02|DELIVER IN PERSON|AIR|ully regular depo
6247|451|16|1|28|37840.60|0.10|0.06|N|O|1997-01-19|1996-12-22|1997-01-21|NONE|RAIL|s haggle. caref
6247|374|4|2|12|15292.44|0.06|0.08|N|O|1996-12-07|1997-02-17|1996-12-15|COLLECT COD|MAIL|nding excuses. furiously regular f
6272|3|4|1|25|22575.00|0.04|0.00|A|F|1993-04-27|1993-04-18|1993-05-03|COLLECT COD|RAIL|ly silent packages are blithely among
6272|574|5|2|18|26542.26|0.01|0.00|A|F|1993-04-06|1993-05-23|1993-04-16|NONE|MAIL|iously. braids sleep s
6272|562|13|3|32|46801.92|0.04|0.03|R|F|1993-04-21|1993-05-14|1993-05-12|TAKE BACK RETURN|RAIL|the carefully unusual
6272|502|23|4|36|50490.00|0.10|0.06|A|F|1993-03-27|1993-05-24|1993-04-12|DELIVER IN PERSON|REG AIR| the quickly ironic requests wake fluf
6272|172|5|5|13|13938.21|0.09|0.08|R|F|1993-06-18|1993-04-27|1993-07-03|COLLECT COD|REG AIR|e furiously. blithely regular reques
6272|53|10|6|24|22873.20|0.05|0.02|R|F|1993-03-09|1993-04-06|1993-03-11|NONE|FOB| requests wake bl
6272|410|21|7|16|20966.56|0.03|0.05|A|F|1993-04-30|1993-04-13|1993-05-17|COLLECT COD|RAIL|s pinto beans. realms
6273|1|9|1|33|29733.00|0.04|0.08|R|F|1995-04-23|1995-05-02|1995-05-13|DELIVER IN PERSON|TRUCK|ges. unusual, pending packages accordi
6274|220|11|1|13|14562.86|0.04|0.02|N|O|1995-10-23|1995-09-26|1995-11-17|NONE|RAIL|structions was-- carefully special 
6274|459|2|2|13|17672.85|0.05|0.06|N|O|1995-10-02|1995-10-07|1995-10-29|NONE|REG AIR|slyly after the blithely idle pi
6274|363|4|3|37|46744.32|0.01|0.01|N|O|1995-07-28|1995-08-21|1995-08-04|COLLECT COD|REG AIR|inal requests. iron
6274|483|27|4|39|53955.72|0.07|0.03|N|O|1995-08-07|1995-09-09|1995-08-28|DELIVER IN PERSON|MAIL|slyly regular instructions a
6274|539|12|5|23|33109.19|0.06|0.07|N|O|1995-10-17|1995-09-15|1995-11-12|COLLECT COD|MAIL|ts. regular courts are abo
6274|328|3|6|22|27023.04|0.03|0.01|N|O|1995-09-23|1995-09-13|1995-10-01|DELIVER IN PERSON|AIR|eodolites are carefully fluffily pendi
6274|487|1|7|13|18037.24|0.01|0.08|N|O|1995-08-05|1995-08-15|1995-08-24|DELIVER IN PERSON|FOB| furiously even instru
6275|179|30|1|47|50720.99|0.07|0.02|N|O|1997-04-21|1997-03-07|1997-05-07|TAKE BACK RETURN|TRUCK|ites against the quickly special 
6275|142|15|2|39|40643.46|0.03|0.02|N|O|1997-02-11|1997-02-26|1997-03-08|COLLECT COD|FOB|elets sleep blithely final pa
6275|579|28|3|27|39948.39|0.00|0.05|N|O|1997-03-19|1997-02-01|1997-04-17|TAKE BACK RETURN|FOB|requests sleep above the furiousl
6275|365|25|4|38|48083.68|0.05|0.08|N|O|1997-01-18|1997-03-12|1997-02-05|TAKE BACK RETURN|REG AIR| wake slyly slowly
6276|124|5|1|5|5120.60|0.08|0.07|N|O|1995-08-07|1995-07-17|1995-09-03|COLLECT COD|REG AIR|cies are thinly along the regular
6276|438|10|2|30|40152.90|0.02|0.03|N|F|1995-06-10|1995-08-04|1995-06-26|COLLECT COD|SHIP|around the slyly fina
6276|284|1|3|26|30791.28|0.01|0.07|N|O|1995-08-29|1995-06-07|1995-08-31|TAKE BACK RETURN|REG AIR|lets. bold, fina
6276|189|6|4|48|52280.64|0.10|0.03|A|F|1995-05-17|1995-07-17|1995-06-04|DELIVER IN PERSON|FOB|heodolites
6276|289|6|5|11|13082.08|0.00|0.07|N|O|1995-09-01|1995-07-04|1995-09-19|DELIVER IN PERSON|TRUCK|ly sly deposits doze slyly across the 
6277|134|15|1|31|32058.03|0.08|0.02|N|O|1997-03-18|1997-03-23|1997-04-01|DELIVER IN PERSON|REG AIR| detect furiousl
6277|290|9|2|48|57133.92|0.04|0.03|N|O|1997-03-06|1997-04-10|1997-04-01|NONE|REG AIR|- pending, 
6278|11|3|1|3|2733.03|0.09|0.06|R|F|1992-03-03|1992-03-27|1992-03-10|COLLECT COD|REG AIR|, express ideas. final dep
6278|46|25|2|1|946.04|0.03|0.07|A|F|1992-02-01|1992-03-01|1992-02-25|TAKE BACK RETURN|TRUCK| doggedly silent deposits; 
6278|388|18|3|8|10307.04|0.04|0.07|A|F|1992-03-19|1992-03-04|1992-03-31|COLLECT COD|TRUCK|ding, bold packages. ironic re
6278|491|28|4|38|52876.62|0.02|0.06|A|F|1992-02-22|1992-03-14|1992-03-12|NONE|RAIL|ests are quickly. Tiresias wake. req
6278|192|9|5|8|8737.52|0.09|0.03|R|F|1992-02-10|1992-02-23|1992-03-01|NONE|SHIP|ct furiously among the furiously fina
6278|581|12|6|35|51855.30|0.04|0.05|R|F|1992-02-13|1992-02-07|1992-02-29|COLLECT COD|MAIL|ggle. stealthily regular accounts against t
6278|389|8|7|8|10315.04|0.05|0.07|R|F|1992-02-12|1992-03-23|1992-02-19|COLLECT COD|FOB| the special frays. pinto beans are 
6279|193|23|1|49|53566.31|0.03|0.02|R|F|1993-02-09|1993-03-17|1993-02-23|TAKE BACK RETURN|AIR|d packages. unusual, regular hockey
6304|461|26|1|32|43566.72|0.06|0.05|N|O|1995-09-30|1995-09-11|1995-10-04|NONE|REG AIR|quickly upon the regular packages. pac
6304|407|8|2|24|31377.60|0.07|0.06|N|O|1995-09-08|1995-10-21|1995-10-01|COLLECT COD|MAIL|e carefully s
6304|416|7|3|27|35543.07|0.01|0.05|N|O|1995-11-19|1995-10-22|1995-12-06|NONE|RAIL|kages sleep furiously. unusual, 
6304|22|7|4|14|12908.28|0.06|0.01|N|O|1995-10-29|1995-09-21|1995-11-25|TAKE BACK RETURN|RAIL| among the blithely c
6305|151|26|1|48|50455.20|0.10|0.08|N|O|1997-03-10|1997-03-19|1997-04-04|TAKE BACK RETURN|FOB|ly. bold foxes around the qu
6305|258|19|2|19|22006.75|0.10|0.04|N|O|1997-03-29|1997-02-19|1997-04-15|DELIVER IN PERSON|REG AIR|ironic ideas cajole 
6305|490|27|3|28|38933.72|0.02|0.08|N|O|1997-03-07|1997-04-09|1997-03-08|TAKE BACK RETURN|FOB|ironic deposits nod furiously bold theodo
6305|16|24|4|40|36640.40|0.08|0.00|N|O|1997-03-18|1997-03-11|1997-03-29|COLLECT COD|MAIL|y pending sentiments above the bold 
6305|70|20|5|5|4850.35|0.03|0.06|N|O|1997-02-12|1997-02-22|1997-03-12|NONE|FOB|ilently final d
6305|55|20|6|35|33426.75|0.08|0.01|N|O|1997-02-19|1997-02-27|1997-03-10|TAKE BACK RETURN|SHIP|egrate. express theodolites use
6306|517|20|1|16|22680.16|0.08|0.01|N|O|1998-07-25|1998-06-16|1998-07-28|COLLECT COD|AIR|t the carefully unusual multipliers. q
6307|387|25|1|38|48920.44|0.00|0.06|N|O|1997-11-22|1997-12-30|1997-12-02|DELIVER IN PERSON|REG AIR|y final accounts. blith
6308|587|14|1|23|34214.34|0.10|0.06|N|O|1997-10-13|1997-08-30|1997-11-10|NONE|TRUCK|ounts. quickly unusual
6309|37|2|1|18|16866.54|0.04|0.07|R|F|1993-06-27|1993-07-18|1993-07-27|NONE|MAIL|requests against the unus
6309|106|7|2|39|39237.90|0.08|0.04|R|F|1993-10-03|1993-07-17|1993-10-13|COLLECT COD|MAIL|ironic theodolites haggle a
6309|528|1|3|15|21427.80|0.00|0.03|R|F|1993-07-09|1993-08-15|1993-07-27|NONE|SHIP|efully ironic packages wa
6309|365|25|4|18|22776.48|0.10|0.05|A|F|1993-07-30|1993-08-16|1993-08-15|NONE|SHIP|arefully a
6309|347|6|5|24|29936.16|0.00|0.06|R|F|1993-08-06|1993-07-16|1993-08-15|COLLECT COD|MAIL|nic asymptotes. b
6309|52|17|6|26|24753.30|0.02|0.04|A|F|1993-07-11|1993-08-08|1993-08-01|NONE|TRUCK|eodolites sleep quick
6309|37|24|7|48|44977.44|0.01|0.08|R|F|1993-08-23|1993-08-03|1993-09-20|COLLECT COD|AIR|en, pending requests; final instru
6310|289|8|1|6|7135.68|0.00|0.00|A|F|1994-07-02|1994-07-13|1994-07-08|DELIVER IN PERSON|SHIP|ith the furiously final sauternes pro
6310|414|25|2|47|61777.27|0.10|0.08|A|F|1994-05-10|1994-06-25|1994-05-29|COLLECT COD|REG AIR|of the carefully silent foxes. blithely i
6310|599|30|3|20|29991.80|0.10|0.08|R|F|1994-08-25|1994-07-20|1994-08-27|TAKE BACK RETURN|SHIP|ously regular ideas across the
6310|553|9|4|18|26163.90|0.08|0.05|A|F|1994-05-24|1994-06-24|1994-06-16|DELIVER IN PERSON|SHIP|press foxes. bl
6310|583|14|5|9|13352.22|0.04|0.06|R|F|1994-08-16|1994-07-08|1994-09-14|NONE|REG AIR| are fluffily furious
6310|397|28|6|37|48003.43|0.00|0.07|R|F|1994-06-03|1994-07-07|1994-06-28|DELIVER IN PERSON|RAIL|s along the 
6310|459|2|7|49|66613.05|0.04|0.03|A|F|1994-06-10|1994-06-20|1994-06-17|COLLECT COD|REG AIR|furiously 
6311|283|14|1|24|28398.72|0.05|0.02|A|F|1993-03-20|1993-04-28|1993-04-04|NONE|FOB|ic instructions caj
6336|585|16|1|35|51995.30|0.07|0.01|N|O|1995-09-28|1995-10-17|1995-10-16|TAKE BACK RETURN|RAIL|ts wake furiously 
6336|217|22|2|9|10054.89|0.03|0.00|N|O|1995-12-05|1995-10-06|1995-12-08|COLLECT COD|REG AIR|l accounts
6337|420|1|1|25|33010.50|0.02|0.03|N|O|1995-10-29|1995-11-23|1995-11-03|COLLECT COD|AIR|nic accounts sleep express,
6337|434|27|2|18|24019.74|0.09|0.08|N|O|1995-10-18|1995-11-30|1995-11-02|NONE|TRUCK| wake fluff
6337|583|14|3|20|29671.60|0.02|0.01|N|O|1995-10-30|1995-10-17|1995-11-05|DELIVER IN PERSON|MAIL|l accounts are blithely. final, ironic 
6337|159|16|4|32|33892.80|0.01|0.07|N|O|1995-12-23|1995-10-27|1996-01-06|DELIVER IN PERSON|FOB|l packages cajole. ca
6337|140|13|5|34|35364.76|0.02|0.08|N|O|1995-09-03|1995-10-30|1995-09-04|COLLECT COD|SHIP|xpress requests. regular reque
6337|512|15|6|7|9887.57|0.09|0.00|N|O|1995-09-07|1995-10-18|1995-10-01|COLLECT COD|TRUCK|arefully regular deposits sleep dependencie
6338|392|23|1|3|3877.17|0.00|0.04|R|F|1992-03-31|1992-04-01|1992-04-28|DELIVER IN PERSON|RAIL|instructions. bold ide
6338|415|6|2|24|31569.84|0.04|0.06|R|F|1992-04-28|1992-03-30|1992-05-14|DELIVER IN PERSON|REG AIR|s. asympto
6338|556|2|3|41|59718.55|0.10|0.07|R|F|1992-04-06|1992-05-03|1992-04-27|TAKE BACK RETURN|REG AIR|le slyly across
6338|301|19|4|27|32435.10|0.09|0.01|A|F|1992-04-12|1992-03-28|1992-04-15|NONE|SHIP| the slyly slow instruction
6339|167|12|1|16|17074.56|0.01|0.03|A|F|1993-02-16|1993-02-17|1993-02-27|COLLECT COD|FOB| unusual theodolites breach slowly. p
6339|4|5|2|10|9040.00|0.03|0.02|A|F|1992-12-27|1993-01-16|1993-01-03|NONE|AIR|efully slyly final requests
6339|575|24|3|37|54596.09|0.09|0.02|A|F|1993-01-16|1993-03-08|1993-01-28|TAKE BACK RETURN|FOB|ly pending asymptotes. deposits upon th
6339|442|23|4|6|8054.64|0.03|0.04|A|F|1993-03-16|1993-01-23|1993-03-30|DELIVER IN PERSON|AIR|. finally pending requests hinder furiously
6339|86|24|5|19|18735.52|0.06|0.04|A|F|1993-01-31|1993-03-07|1993-02-15|COLLECT COD|TRUCK|thely after the stealthily special depen
6339|417|28|6|11|14491.51|0.07|0.00|A|F|1993-04-07|1993-01-26|1993-04-18|DELIVER IN PERSON|TRUCK|refully ironic instructions doze a
6340|344|21|1|31|38574.54|0.00|0.02|N|O|1997-01-16|1996-11-10|1997-01-24|COLLECT COD|SHIP| regular accounts
6340|422|3|2|46|60831.32|0.07|0.00|N|O|1997-01-20|1996-11-26|1997-01-26|COLLECT COD|AIR|its. furiously final 
6340|583|10|3|13|19286.54|0.01|0.08|N|O|1997-01-31|1996-12-08|1997-02-25|NONE|FOB|posits. fluffily ironi
6340|216|7|4|29|32370.09|0.01|0.00|N|O|1996-12-07|1996-11-21|1996-12-24|COLLECT COD|REG AIR|ar, regular deposits hagg
6340|73|11|5|47|45734.29|0.01|0.06|N|O|1997-01-24|1996-11-28|1997-02-04|TAKE BACK RETURN|RAIL|ending theodolites. pa
6341|510|1|1|11|15515.61|0.09|0.03|N|O|1996-08-11|1996-07-17|1996-09-02|DELIVER IN PERSON|REG AIR|fully after the hockey pla
6341|159|22|2|16|16946.40|0.08|0.03|N|O|1996-08-27|1996-07-19|1996-09-21|TAKE BACK RETURN|RAIL|ependencies 
6341|188|22|3|26|28292.68|0.10|0.04|N|O|1996-06-16|1996-07-13|1996-07-01|TAKE BACK RETURN|RAIL|ly final instructions detect
